Time,Transmition Flags,0,1,2,3,4,5,6,7,8,9,10,11
731.0120999999791,1.0,0.1757446122848505,1.018283327894737,-0.23159911024210292,0.18712704480826475,1.0339160555263756,-0.3554613349880843,0.15631200240762366,1.0315737651588959,-0.3801279275426403,0.08901295438165042,1.0972193563257986,-0.26214897392247655
731.0145999999814,0.0,0.1757446122848505,1.018283327894737,-0.23159911024210292,0.18712704480826475,1.0339160555263756,-0.3554613349880843,0.15631200240762366,1.0315737651588959,-0.3801279275426403,0.08901295438165042,1.0972193563257986,-0.26214897392247655
731.0166999999793,1.0,0.17626778566657286,1.0055515545937221,-0.23311689412982667,0.1895533795156017,1.019908069743888,-0.35719020723175815,0.16039292126376806,1.0204525863788771,-0.38327789027860215,0.09469926275563709,1.0890266733426066,-0.26470502233465626
731.0396999999804,0.0,0.17626778566657286,1.0055515545937221,-0.23311689412982667,0.1895533795156017,1.019908069743888,-0.35719020723175815,0.16039292126376806,1.0204525863788771,-0.38327789027860215,0.09469926275563709,1.0890266733426066,-0.26470502233465626
731.0411999999789,1.0,0.18141571313392554,0.9891069958406886,-0.23649321891939104,0.1962116427658565,1.0023809453195247,-0.36076999980226887,0.16853318557854804,1.0053910742466112,-0.3879922484134674,0.10475291505642038,1.0765501500464585,-0.2687438519919944
731.0427999999821,0.0,0.18141571313392554,0.9891069958406886,-0.23649321891939104,0.1962116427658565,1.0023809453195247,-0.36076999980226887,0.16853318557854804,1.0053910742466112,-0.3879922484134674,0.10475291505642038,1.0765501500464585,-0.2687438519919944
731.0653999999787,0.0,0.18141571313392554,0.9891069958406886,-0.23649321891939104,0.1962116427658565,1.0023809453195247,-0.36076999980226887,0.16853318557854804,1.0053910742466112,-0.3879922484134674,0.10475291505642038,1.0765501500464585,-0.2687438519919944
731.0673999999791,0.0,0.18141571313392554,0.9891069958406886,-0.23649321891939104,0.1962116427658565,1.0023809453195247,-0.36076999980226887,0.16853318557854804,1.0053910742466112,-0.3879922484134674,0.10475291505642038,1.0765501500464585,-0.2687438519919944
731.0925999999828,1.0,0.17911244408914562,0.9797397523499558,-0.2436169841628442,0.19623771675117269,0.9912483215403209,-0.3682029270401831,0.17117483243016102,0.9985723044280188,-0.39699252695340065,0.11312795767940059,1.0747669076358333,-0.27623826555213843
731.0951999999826,0.0,0.17911244408914562,0.9797397523499558,-0.2436169841628442,0.19623771675117269,0.9912483215403209,-0.3682029270401831,0.17117483243016102,0.9985723044280188,-0.39699252695340065,0.11312795767940059,1.0747669076358333,-0.27623826555213843
731.1182999999811,0.0,0.17911244408914562,0.9797397523499558,-0.2436169841628442,0.19623771675117269,0.9912483215403209,-0.3682029270401831,0.17117483243016102,0.9985723044280188,-0.39699252695340065,0.11312795767940059,1.0747669076358333,-0.27623826555213843
731.1207999999834,0.0,0.17911244408914562,0.9797397523499558,-0.2436169841628442,0.19623771675117269,0.9912483215403209,-0.3682029270401831,0.17117483243016102,0.9985723044280188,-0.39699252695340065,0.11312795767940059,1.0747669076358333,-0.27623826555213843
731.1254999999811,0.0,0.17911244408914562,0.9797397523499558,-0.2436169841628442,0.19623771675117269,0.9912483215403209,-0.3682029270401831,0.17117483243016102,0.9985723044280188,-0.39699252695340065,0.11312795767940059,1.0747669076358333,-0.27623826555213843
731.158299999982,1.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.1603999999799,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.1613999999837,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.1639999999835,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.1995999999791,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.2015999999795,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.2026999999808,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.2046999999812,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.2264999999835,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
731.2285999999814,0.0,0.166064558098182,0.9767827922765502,-0.24792690176813362,0.186490947619084,0.9833544431957035,-0.37270666149911574,0.16559720490171484,0.9946509781446661,-0.40384688845773903,0.11288567943461968,1.0779704822912866,-0.28344723966946095
